sq_mt_built,sq_mt_useful,n_rooms,n_bathrooms,floor,rent_price,buy_price,house_type_id,built_year,has_individual_heating,has_central_heating
71.0,63.0,2,1.0,1,625,120000,HouseType 1: Pisos,,,
76.0,70.0,3,1.0,2,583,110000,HouseType 1: Pisos,,,
114.0,,4,2.0,2,1197,299000,HouseType 1: Pisos,,,
90.0,,3,2.0,3,851,180000,HouseType 1: Pisos,,True,False
70.0,66.0,3,1.0,1,471,85000,HouseType 1: Pisos,,,
80.0,60.0,3,1.0,Bajo,539,100000,HouseType 1: Pisos,,,
96.0,,4,2.0,7,816,170000,HouseType 1: Pisos,,False,True
50.0,,1,1.0,2,646,125000,HouseType 1: Pisos,,,
85.0,,3,2.0,1,1009,230000,HouseType 1: Pisos,,,
90.0,,3,2.0,5,1200,300000,HouseType 1: Pisos,,,
60.0,,3,1.0,Entreplanta exterior,625,120000,HouseType 1: Pisos,,True,False
90.0,80.0,2,2.0,7,1038,240000,HouseType 5: Áticos,,,
60.0,,3,1.0,4,705,140000,HouseType 1: Pisos,,,
105.0,90.0,3,2.0,2,686,135000,HouseType 1: Pisos,,,
140.0,130.0,3,3.0,4,1299,340000,HouseType 4: Dúplex,2003.0,True,False
112.0,99.0,3,2.0,1,1009,230000,HouseType 1: Pisos,1965.0,True,False
60.0,,3,1.0,4,725,145000,HouseType 1: Pisos,,,
62.0,,2,1.0,2,715,142450,HouseType 1: Pisos,,,
240.0,,4,3.0,,1850,580000,HouseType 2: Casa o chalet,,,
81.0,,3,1.0,3,780,160000,HouseType 1: Pisos,,,
75.0,70.0,3,1.0,3,851,180000,HouseType 1: Pisos,,,
72.0,70.0,3,1.0,2,666,130000,HouseType 1: Pisos,,,
95.0,,2,2.0,3,1067,250000,HouseType 1: Pisos,,True,False
49.0,,1,1.0,2,884,190000,HouseType 1: Pisos,,,
90.0,71.0,3,1.0,2,813,169000,HouseType 1: Pisos,,,
78.0,60.0,2,1.0,3,809,168000,HouseType 1: Pisos,,,
100.0,90.0,3,1.0,3,948,210000,HouseType 1: Pisos,,,
70.0,,3,1.0,1,517,95000,HouseType 1: Pisos,,True,False
52.0,45.0,2,1.0,Bajo,422,74800,HouseType 1: Pisos,1965.0,,
56.0,50.0,3,1.0,1,437,78000,HouseType 1: Pisos,,,
110.0,,3,2.0,2,881,189000,HouseType 1: Pisos,,,
115.0,,3,3.0,3,1052,245000,HouseType 4: Dúplex,,,
70.0,,3,1.0,2,526,97000,HouseType 1: Pisos,,,
75.0,65.0,3,1.0,4,762,155000,HouseType 1: Pisos,,True,False
116.0,106.0,4,2.0,Entreplanta exterior,816,170000,HouseType 1: Pisos,1978.0,False,True
48.0,,2,1.0,4,625,120000,HouseType 1: Pisos,2009.0,False,True
80.0,,3,1.0,Bajo,646,125000,HouseType 1: Pisos,,,
81.0,72.0,3,1.0,2,704,139500,HouseType 1: Pisos,,,
95.0,,4,2.0,7,910,198000,HouseType 1: Pisos,,False,True
60.0,50.0,4,1.0,5,423,75000,HouseType 1: Pisos,1960.0,,
50.0,47.0,2,1.0,3,638,123000,HouseType 1: Pisos,,,
50.0,,1,1.0,6,736,148000,HouseType 1: Pisos,,False,True
242.0,210.0,4,3.0,,1393,380000,HouseType 2: Casa o chalet,,,
166.0,,3,1.0,,1200,300000,HouseType 2: Casa o chalet,,,
50.0,49.0,2,1.0,2,705,140000,HouseType 1: Pisos,,,
94.0,,4,1.0,1,884,190000,HouseType 1: Pisos,,,
80.0,75.0,3,1.0,1,744,150000,HouseType 1: Pisos,,,
65.0,50.0,2,1.0,Bajo,583,110000,HouseType 1: Pisos,,,
105.0,95.0,3,2.0,2,884,190000,HouseType 1: Pisos,,,
100.0,90.0,3,1.0,Bajo,713,142000,HouseType 1: Pisos,,,
64.0,,3,1.0,1,517,95000,HouseType 1: Pisos,1969.0,True,False
85.0,,2,2.0,2,1006,229000,HouseType 1: Pisos,,True,False
72.0,62.0,3,1.0,2,705,140000,HouseType 1: Pisos,,True,False
92.0,85.0,3,1.0,Bajo,621,119000,HouseType 1: Pisos,,True,False
106.0,,3,1.0,1,725,145000,HouseType 1: Pisos,,,
67.0,,2,1.0,5,604,115000,HouseType 1: Pisos,,,
60.0,,2,1.0,Bajo,744,150000,HouseType 1: Pisos,,,
71.0,,2,1.0,1,923,202000,HouseType 1: Pisos,,,
48.0,,1,1.0,1,721,144000,HouseType 1: Pisos,,,
60.0,,2,1.0,1,625,120000,HouseType 1: Pisos,,,
60.0,58.0,3,1.0,1,561,105000,HouseType 1: Pisos,,True,False
61.0,,3,1.0,1,574,108000,HouseType 1: Pisos,,,
115.0,110.0,3,1.0,4,732,147000,HouseType 1: Pisos,,True,False
55.0,50.0,2,1.0,3,517,95000,HouseType 1: Pisos,,True,False
65.0,55.0,3,1.0,Entreplanta exterior,537,99500,HouseType 1: Pisos,,,
118.0,90.0,3,2.0,Bajo,847,179000,HouseType 4: Dúplex,,True,False
54.0,,3,1.0,,503,91958,HouseType 1: Pisos,,,
80.0,65.0,3,1.0,3,539,100000,HouseType 1: Pisos,,,
147.0,,4,2.0,4,1299,340000,HouseType 4: Dúplex,2003.0,True,False
81.0,77.0,3,1.0,2,704,139500,HouseType 1: Pisos,,,
108.0,,4,2.0,2,766,156000,HouseType 1: Pisos,,True,False
133.0,96.0,4,2.0,6,1148,280000,HouseType 1: Pisos,,,
90.0,,3,2.0,5,702,139000,HouseType 1: Pisos,2008.0,True,False
63.0,60.0,2,1.0,1,548,102000,HouseType 1: Pisos,1962.0,True,False
95.0,,2,1.0,Bajo,760,154500,HouseType 1: Pisos,,,
76.0,58.0,2,1.0,,581,109492,HouseType 1: Pisos,,,
115.0,110.0,3,1.0,4,736,148000,HouseType 1: Pisos,,,
70.0,65.0,3,1.0,4,517,95000,HouseType 1: Pisos,,,
71.0,62.0,3,1.0,5,539,100000,HouseType 1: Pisos,,True,False
70.0,65.0,3,1.0,5,526,97000,HouseType 1: Pisos,,True,False
100.0,,3,2.0,4,847,179000,HouseType 1: Pisos,,,
63.0,,3,1.0,5,621,119000,HouseType 1: Pisos,,,
60.0,50.0,2,1.0,3,517,95000,HouseType 1: Pisos,,,
105.0,,3,2.0,5,1094,260000,HouseType 1: Pisos,,,
93.0,78.0,2,2.0,1,948,210000,HouseType 1: Pisos,,,
80.0,62.0,2,2.0,1,1067,250000,HouseType 1: Pisos,,,
54.0,46.0,2,1.0,3,736,148000,HouseType 1: Pisos,,,
64.0,,2,1.0,Bajo,535,99000,HouseType 1: Pisos,,True,False
68.0,65.0,3,1.0,1,485,88000,HouseType 1: Pisos,,,
75.0,65.0,3,1.0,2,625,120000,HouseType 1: Pisos,1979.0,True,False
100.0,,3,2.0,5,1200,299995,HouseType 1: Pisos,,True,False
62.0,58.0,2,2.0,2,736,148000,HouseType 1: Pisos,1969.0,True,False
78.0,66.0,3,1.0,1,654,127000,HouseType 1: Pisos,1984.0,True,False
83.0,78.0,3,1.0,3,762,155000,HouseType 1: Pisos,1964.0,True,False
68.0,,3,1.0,2,526,97000,HouseType 1: Pisos,,,
76.0,,3,1.0,,574,108000,HouseType 1: Pisos,,,
66.0,54.0,2,1.0,Entreplanta exterior,517,95000,HouseType 1: Pisos,,,
65.0,60.0,3,1.0,3,583,110000,HouseType 1: Pisos,,,
65.0,62.0,2,1.0,8,646,125000,HouseType 1: Pisos,1972.0,,
70.0,,2,2.0,Bajo,904,196000,HouseType 1: Pisos,,True,False
49.0,43.0,2,1.0,Bajo,625,120000,HouseType 1: Pisos,,,
100.0,80.0,3,2.0,4,948,210000,HouseType 1: Pisos,,True,False
90.0,,4,2.0,Bajo,1009,230000,HouseType 1: Pisos,,,
65.0,,3,1.0,Entreplanta exterior,573,107583,HouseType 1: Pisos,1980.0,,
68.0,65.0,2,1.0,8,625,120000,HouseType 1: Pisos,,True,False
90.0,,3,1.0,1,705,140000,HouseType 1: Pisos,,True,False
55.0,,2,1.0,Bajo,686,135000,HouseType 1: Pisos,,True,False
70.0,,2,1.0,3,650,126000,HouseType 1: Pisos,,True,False
123.0,,4,2.0,3,979,220000,HouseType 1: Pisos,1981.0,True,False
74.0,,2,2.0,2,910,198000,HouseType 1: Pisos,,True,False
64.0,,2,1.0,2,744,150000,HouseType 1: Pisos,,True,False
80.0,,3,2.0,Bajo,780,160000,HouseType 4: Dúplex,2000.0,True,False
113.0,,3,2.0,1,1346,359900,HouseType 1: Pisos,2010.0,True,False
89.0,71.0,3,2.0,4,830,174000,HouseType 1: Pisos,2000.0,True,False
109.0,,3,1.0,1,868,185000,HouseType 1: Pisos,,,
120.0,105.0,3,1.0,4,851,180000,HouseType 1: Pisos,1974.0,True,False
101.0,80.0,2,2.0,Bajo,1052,245000,HouseType 1: Pisos,2007.0,True,False
75.0,,2,1.0,3,728,146000,HouseType 1: Pisos,1970.0,True,False
52.0,47.0,2,1.0,4,471,85000,HouseType 1: Pisos,,,
75.0,,3,1.0,Entreplanta exterior,705,139900,HouseType 1: Pisos,,True,False
75.0,,3,1.0,4,596,113000,HouseType 1: Pisos,1971.0,True,False
30.0,29.0,1,1.0,Bajo,408,72000,HouseType 1: Pisos,1981.0,True,False
54.0,,3,1.0,3,503,91957,HouseType 1: Pisos,1964.0,,
65.0,61.0,3,1.0,3,583,109900,HouseType 1: Pisos,,True,False
65.0,,2,1.0,4,561,105000,HouseType 1: Pisos,,True,False
60.0,,2,1.0,Bajo,398,70000,HouseType 1: Pisos,,True,False
69.0,66.0,2,1.0,Bajo,674,132000,HouseType 1: Pisos,1965.0,True,False
65.0,61.0,3,1.0,Entreplanta exterior,625,120000,HouseType 1: Pisos,,True,False
90.0,,3,1.0,1,777,159000,HouseType 1: Pisos,,True,False
100.0,,3,2.0,3,1009,230000,HouseType 1: Pisos,,True,False
62.0,,2,1.0,,508,93000,HouseType 1: Pisos,,,
83.0,,3,2.0,1,539,99900,HouseType 1: Pisos,,,
81.0,,3,1.0,3,609,116100,HouseType 1: Pisos,,,
65.0,,3,1.0,2,625,120000,HouseType 1: Pisos,,True,False
60.0,,2,1.0,3,698,138000,HouseType 1: Pisos,,,
83.0,,3,1.0,1,611,116675,HouseType 1: Pisos,1965.0,,
76.0,,2,1.0,2,581,109491,HouseType 1: Pisos,1968.0,,
95.0,,4,1.0,4,698,138000,HouseType 1: Pisos,,True,False
80.0,70.0,2,2.0,1,1067,250000,HouseType 1: Pisos,2005.0,True,False
88.0,,2,2.0,1,1210,304000,HouseType 1: Pisos,,,
67.0,60.0,3,1.0,1,744,150000,HouseType 1: Pisos,,True,False
90.0,,3,1.0,1,942,208000,HouseType 1: Pisos,,True,False
75.0,,3,1.0,1,604,114900,HouseType 1: Pisos,1984.0,True,False
89.0,,3,1.0,Entreplanta exterior,702,139000,HouseType 1: Pisos,,True,False
66.0,62.0,2,1.0,1,611,116600,HouseType 1: Pisos,1972.0,True,False
94.0,,3,1.0,Bajo,939,207000,HouseType 1: Pisos,,True,False
85.0,60.0,2,2.0,3,851,180000,HouseType 1: Pisos,,True,False
68.0,,2,1.0,3,939,207000,HouseType 1: Pisos,,,
105.0,,3,2.0,Bajo,858,182260,HouseType 1: Pisos,1983.0,True,False
85.0,80.0,3,1.0,2,777,159000,HouseType 1: Pisos,,True,False
88.0,,3,1.0,Bajo,609,116000,HouseType 1: Pisos,1964.0,True,False
160.0,70.0,2,1.0,5,1094,260000,HouseType 5: Áticos,1992.0,True,False
60.0,,2,1.0,2,535,99000,HouseType 1: Pisos,1953.0,,
90.0,80.0,3,2.0,4,823,172000,HouseType 1: Pisos,,True,False
88.0,,3,1.0,3,675,132260,HouseType 1: Pisos,1962.0,,
53.0,,1,1.0,3,721,144000,HouseType 5: Áticos,2007.0,True,False
89.0,75.0,3,2.0,5,1024,235000,HouseType 1: Pisos,2003.0,True,False
119.0,91.0,3,2.0,3,1119,269000,HouseType 1: Pisos,,True,False
65.0,,3,1.0,3,526,97000,HouseType 1: Pisos,1965.0,,
120.0,111.0,4,2.0,1,827,173000,HouseType 1: Pisos,,,
85.0,76.0,3,1.0,4,706,140200,HouseType 1: Pisos,1997.0,,
110.0,,2,2.0,2,994,225000,HouseType 1: Pisos,,,
116.0,82.0,3,2.0,5,1187,295000,HouseType 1: Pisos,2002.0,True,False
80.0,,3,1.0,1,686,135000,HouseType 1: Pisos,1979.0,True,False
115.0,,3,2.0,6,1135,275000,HouseType 1: Pisos,,True,False
114.0,,4,2.0,3,1086,257000,HouseType 1: Pisos,,True,False
95.0,84.0,4,1.0,,833,175000,HouseType 1: Pisos,1970.0,True,False
110.0,,3,2.0,6,1135,274999,HouseType 1: Pisos,,True,False
70.0,56.0,2,1.0,3,731,146750,HouseType 1: Pisos,,,
86.0,,2,2.0,2,973,218000,HouseType 1: Pisos,,True,False
100.0,,3,2.0,5,1161,285000,HouseType 1: Pisos,2002.0,True,False
274.0,244.0,8,3.0,,1655,495000,HouseType 2: Casa o chalet,,,
124.0,,3,2.0,1,1094,260000,HouseType 1: Pisos,,,
60.0,,3,1.0,1,470,84900,HouseType 1: Pisos,1963.0,True,False
62.0,,3,1.0,2,574,108000,HouseType 1: Pisos,1960.0,True,False
118.0,,3,2.0,2,991,224000,HouseType 1: Pisos,,True,False
92.0,,2,2.0,Bajo,760,154500,HouseType 1: Pisos,,True,False
78.0,,3,1.0,2,609,116050,HouseType 1: Pisos,1976.0,True,False
70.0,,3,1.0,1,666,129990,HouseType 1: Pisos,1968.0,True,False
77.0,,3,1.0,4,634,122000,HouseType 1: Pisos,,,
89.0,65.0,2,2.0,3,724,144801,HouseType 1: Pisos,1994.0,True,False
92.0,,3,1.0,1,732,147000,HouseType 1: Pisos,,,
85.0,,0,2.0,Bajo,437,78000,,,,
66.0,59.0,3,1.0,2,485,88000,HouseType 1: Pisos,,True,False
80.0,,3,1.0,Bajo,535,99000,HouseType 1: Pisos,,,
98.0,78.0,3,2.0,4,976,219000,HouseType 1: Pisos,2003.0,True,False
64.0,,2,1.0,1,744,149999,HouseType 1: Pisos,2000.0,True,False
98.0,78.0,3,2.0,4,976,219000,HouseType 1: Pisos,2003.0,True,False
54.0,,2,1.0,3,524,96600,HouseType 1: Pisos,,,
62.0,,2,1.0,5,588,111113,HouseType 1: Pisos,,,
103.0,,3,1.0,3,777,159000,HouseType 1: Pisos,,,
95.0,88.0,2,2.0,Bajo,760,154500,HouseType 1: Pisos,2007.0,,
78.0,,2,1.0,Entreplanta exterior,731,146800,HouseType 1: Pisos,1972.0,True,False
72.0,68.0,2,1.0,3,702,139000,HouseType 1: Pisos,,True,False
60.0,55.0,3,1.0,6,378,66000,HouseType 1: Pisos,,,
60.0,57.0,2,1.0,5,398,70000,HouseType 1: Pisos,1960.0,True,False
59.0,,2,2.0,3,535,99000,HouseType 1: Pisos,,True,False
90.0,85.0,3,1.0,2,884,190000,HouseType 1: Pisos,,True,False
61.0,57.0,2,1.0,2,508,93000,HouseType 1: Pisos,1965.0,True,False
73.0,,3,1.0,4,446,79900,HouseType 1: Pisos,,,
97.0,,4,1.0,4,740,149000,HouseType 1: Pisos,1963.0,,
76.0,,3,1.0,Entreplanta,705,140000,HouseType 1: Pisos,1971.0,,
108.0,,3,1.0,4,720,143900,HouseType 1: Pisos,,True,False
187.0,,3,2.0,Bajo,1187,295000,HouseType 1: Pisos,2003.0,True,False
62.0,,2,1.0,2,570,107000,HouseType 1: Pisos,1965.0,True,False
25.0,,0,1.0,,686,135000,,,,
89.0,,2,2.0,4,1067,250000,HouseType 1: Pisos,2004.0,True,False
68.0,60.0,2,1.0,1,795,164000,HouseType 1: Pisos,1966.0,,
65.0,,3,1.0,4,574,108000,HouseType 1: Pisos,,True,False
114.0,,4,2.0,3,1086,257000,HouseType 1: Pisos,1987.0,True,False
70.0,,3,1.0,5,621,119000,HouseType 1: Pisos,1961.0,True,False
55.0,,2,1.0,2,539,99900,HouseType 1: Pisos,1966.0,,
90.0,75.0,2,1.0,Bajo,964,215000,HouseType 1: Pisos,2009.0,True,False
67.0,,3,1.0,3,535,99000,HouseType 1: Pisos,1960.0,True,False
110.0,85.0,2,2.0,3,994,225000,HouseType 1: Pisos,2004.0,True,False
125.0,,3,3.0,7,1135,275000,HouseType 4: Dúplex,,,
65.0,60.0,3,1.0,5,471,85000,HouseType 1: Pisos,1965.0,,
57.0,,3,1.0,3,579,109000,HouseType 1: Pisos,,True,False
125.0,110.0,3,2.0,1,948,210000,HouseType 1: Pisos,,True,False
80.0,,3,2.0,4,666,130000,HouseType 1: Pisos,2011.0,True,False
110.0,100.0,4,1.0,3,913,199000,HouseType 1: Pisos,,True,False
125.0,105.0,3,3.0,7,1135,275000,HouseType 1: Pisos,2004.0,,
93.0,74.0,3,1.0,2,646,125000,HouseType 1: Pisos,1961.0,True,False
120.0,90.0,3,2.0,6,1067,250000,HouseType 4: Dúplex,2003.0,True,False
78.0,62.0,2,1.0,1,912,198500,HouseType 1: Pisos,2003.0,True,False
147.0,,4,2.0,7,1323,350000,HouseType 5: Áticos,2002.0,True,False
52.0,,2,1.0,1,539,99900,HouseType 1: Pisos,1968.0,True,False
100.0,,3,2.0,3,695,137260,HouseType 1: Pisos,1969.0,,
102.0,,3,2.0,5,1052,245000,HouseType 1: Pisos,,False,True
200.0,164.0,5,3.0,4,1275,330000,HouseType 4: Dúplex,2002.0,True,False
69.0,60.0,2,1.0,Bajo,621,119000,HouseType 1: Pisos,1965.0,True,False
104.0,,3,2.0,Bajo,1213,305000,HouseType 1: Pisos,2015.0,False,True
80.0,,3,1.0,3,571,107260,HouseType 1: Pisos,1975.0,,
65.0,61.0,3,1.0,3,535,99000,HouseType 1: Pisos,1961.0,,
62.0,,2,1.0,2,508,93000,HouseType 1: Pisos,1960.0,,
69.0,,3,1.0,2,526,97000,HouseType 1: Pisos,1985.0,,
65.0,,3,1.0,2,517,95000,HouseType 1: Pisos,1960.0,True,False
80.0,,3,1.0,1,658,128000,HouseType 1: Pisos,1967.0,True,False
116.0,90.0,3,2.0,6,1148,280000,HouseType 4: Dúplex,,True,False
160.0,,4,2.0,5,1553,450000,HouseType 1: Pisos,2005.0,True,False
83.0,,3,1.0,8,732,147000,HouseType 1: Pisos,,,
75.0,,2,1.0,2,658,128000,HouseType 1: Pisos,1969.0,,
110.0,,4,1.0,2,913,199000,HouseType 1: Pisos,,True,False
75.0,,3,1.0,2,646,125000,HouseType 1: Pisos,1969.0,True,False
60.0,,3,1.0,1,583,110000,HouseType 1: Pisos,1960.0,,
75.0,60.0,2,1.0,1,646,125000,HouseType 1: Pisos,,,
78.0,,3,1.0,4,576,108300,HouseType 1: Pisos,,True,False
106.0,78.0,3,2.0,1,1065,249500,HouseType 1: Pisos,2019.0,True,False
65.0,55.0,3,1.0,Entreplanta exterior,642,124000,HouseType 1: Pisos,1970.0,,
70.0,57.0,2,1.0,1,923,202000,HouseType 1: Pisos,2009.0,True,False
95.0,,3,2.0,5,795,164000,HouseType 1: Pisos,2011.0,True,False
90.0,70.0,3,2.0,2,847,179000,HouseType 1: Pisos,2000.0,True,False
79.0,73.0,3,1.0,1,686,135000,HouseType 1: Pisos,1959.0,True,False
54.0,,1,1.0,1,621,119000,HouseType 1: Pisos,1994.0,True,False
78.0,68.0,2,1.0,1,574,107900,HouseType 1: Pisos,,,
109.0,,3,1.0,1,702,139000,HouseType 1: Pisos,,True,False
100.0,,3,1.0,1,864,184000,HouseType 1: Pisos,,True,False
125.0,,4,2.0,Entreplanta exterior,833,175000,HouseType 1: Pisos,,False,True
50.0,,2,1.0,Entreplanta exterior,535,99000,HouseType 1: Pisos,,True,False
70.0,,3,1.0,3,535,99000,HouseType 1: Pisos,,,
56.0,,3,1.0,1,437,78000,HouseType 1: Pisos,1960.0,True,False
60.0,,2,1.0,1,389,68260,HouseType 1: Pisos,1966.0,True,False
98.0,80.0,2,2.0,4,1086,257000,HouseType 1: Pisos,2003.0,True,False
104.0,85.0,3,2.0,1,762,155000,HouseType 1: Pisos,,True,False
125.0,76.0,3,2.0,1,948,210000,HouseType 1: Pisos,1996.0,True,False
133.0,112.0,3,3.0,3,1035,239000,HouseType 4: Dúplex,2002.0,True,False
114.0,,3,2.0,3,833,175000,HouseType 1: Pisos,1994.0,True,False
90.0,,4,1.0,Bajo,798,165000,HouseType 1: Pisos,1972.0,False,True
124.0,,3,2.0,3,1052,245000,HouseType 1: Pisos,,True,False
75.0,,3,1.0,2,690,136000,HouseType 1: Pisos,,True,False
70.0,,3,1.0,3,579,109000,HouseType 1: Pisos,1969.0,True,False
162.0,137.0,4,2.0,4,1311,345000,HouseType 1: Pisos,2001.0,True,False
108.0,86.0,3,2.0,3,901,195000,HouseType 1: Pisos,,True,False
78.0,,3,1.0,Bajo,669,130700,HouseType 1: Pisos,1960.0,True,False
60.0,56.0,1,1.0,Bajo,638,123000,HouseType 1: Pisos,1971.0,True,False
63.0,,1,1.0,2,570,106900,HouseType 1: Pisos,,,
75.0,68.0,3,1.0,Entreplanta exterior,705,140000,HouseType 1: Pisos,1970.0,True,False
47.0,,1,1.0,5,702,139000,HouseType 1: Pisos,2007.0,,
67.0,45.0,1,1.0,2,557,104000,HouseType 1: Pisos,1965.0,,
80.0,70.0,4,1.0,2,798,165000,HouseType 1: Pisos,,,
100.0,92.0,3,1.0,4,844,178000,HouseType 1: Pisos,,True,False
49.0,43.0,2,1.0,Bajo,725,145000,HouseType 1: Pisos,1966.0,True,False
183.0,,3,2.0,,1187,295000,HouseType 5: Áticos,,,
85.0,,2,2.0,1,868,185000,HouseType 1: Pisos,,,
106.0,,3,2.0,1,1052,245000,HouseType 1: Pisos,,,
70.0,,3,1.0,2,574,108000,HouseType 1: Pisos,,True,False
134.0,,4,2.0,2,1182,292900,HouseType 1: Pisos,,,
107.0,,3,2.0,Bajo,1177,291000,HouseType 4: Dúplex,,,
52.0,,1,1.0,1,642,124000,HouseType 1: Pisos,,,
93.0,,2,2.0,,1260,324000,HouseType 5: Áticos,,,
85.0,,1,1.0,,1038,240000,HouseType 5: Áticos,,,
72.0,,2,2.0,1,816,170000,HouseType 1: Pisos,,,
99.0,72.0,3,2.0,1,1006,229000,HouseType 1: Pisos,2002.0,True,False
112.0,80.0,3,2.0,3,1197,299000,HouseType 1: Pisos,,True,False
144.0,,4,2.0,2,1116,268000,HouseType 1: Pisos,2003.0,True,False
76.0,,3,2.0,,911,198307,HouseType 1: Pisos,,,
77.0,,3,2.0,1,914,199306,HouseType 1: Pisos,,,
103.0,79.0,3,2.0,3,1024,235293,HouseType 1: Pisos,,,
105.0,78.0,2,2.0,5,1017,232695,HouseType 1: Pisos,,,
105.0,79.0,3,2.0,5,1026,235815,HouseType 1: Pisos,,,
106.0,81.0,3,2.0,1,1068,250356,HouseType 1: Pisos,,,
105.0,79.0,3,2.0,6,1024,235305,HouseType 1: Pisos,,,
105.0,79.0,3,2.0,3,1024,234990,HouseType 1: Pisos,,,
103.0,79.0,3,2.0,2,1026,235815,HouseType 1: Pisos,,,
103.0,79.0,3,2.0,4,1027,236227,HouseType 1: Pisos,,,
105.0,79.0,3,2.0,4,1024,234990,HouseType 1: Pisos,,,
103.0,79.0,3,2.0,4,1024,235293,HouseType 1: Pisos,,,
114.0,85.0,3,2.0,3,1076,253291,HouseType 1: Pisos,,,
103.0,79.0,3,2.0,2,1024,235172,HouseType 1: Pisos,,,
106.0,81.0,3,2.0,2,1075,252891,HouseType 1: Pisos,,,
105.0,79.0,3,2.0,1,1027,236154,HouseType 1: Pisos,,,
103.0,80.0,3,2.0,1,1027,236227,HouseType 1: Pisos,,,
98.0,74.0,2,2.0,5,1004,228208,HouseType 1: Pisos,,,
105.0,79.0,3,2.0,2,1025,235402,HouseType 1: Pisos,,,
111.0,,3,2.0,4,1164,285900,HouseType 1: Pisos,,,
88.0,,3,2.0,5,1124,270800,HouseType 1: Pisos,,,
91.0,,3,2.0,4,1125,271200,HouseType 1: Pisos,,,
98.0,,3,2.0,3,1105,264000,HouseType 1: Pisos,,,
98.0,,3,2.0,2,1088,257700,HouseType 1: Pisos,,,
98.0,,3,2.0,1,1062,248300,HouseType 1: Pisos,,,
113.0,,4,2.0,1,1175,290400,HouseType 1: Pisos,,,
115.0,,4,2.0,1,1180,292200,HouseType 1: Pisos,,,
95.0,,3,2.0,5,1097,261100,HouseType 1: Pisos,,,
98.0,,3,2.0,4,1090,258300,HouseType 1: Pisos,,,
60.0,,2,1.0,Bajo,666,130000,HouseType 1: Pisos,,,
130.0,,2,1.0,3,964,215000,HouseType 5: Áticos,,True,False
70.0,,3,1.0,7,662,129000,HouseType 1: Pisos,,False,True
76.0,,3,2.0,1,906,196541,HouseType 1: Pisos,,,
70.0,,3,1.0,1,666,130000,HouseType 1: Pisos,,True,False
63.0,,3,1.0,1,398,69900,HouseType 1: Pisos,,True,False
51.0,45.0,3,1.0,3,604,115000,HouseType 1: Pisos,1965.0,True,False
90.0,,2,1.0,4,702,139000,HouseType 1: Pisos,,True,False
55.0,,2,1.0,Bajo,579,109000,HouseType 1: Pisos,,True,False
73.0,68.0,3,1.0,Entreplanta exterior,604,115000,HouseType 1: Pisos,,,
58.0,,2,1.0,4,576,108300,HouseType 1: Pisos,,,
82.0,72.0,3,1.0,2,791,163000,HouseType 1: Pisos,1972.0,False,True
95.0,81.0,3,1.0,1,840,177000,HouseType 1: Pisos,1968.0,True,False
97.0,77.0,4,1.0,1,780,160000,HouseType 1: Pisos,1970.0,True,False
65.0,,2,1.0,2,650,126000,HouseType 1: Pisos,1962.0,True,False
56.0,53.0,3,1.0,1,517,95000,HouseType 1: Pisos,1966.0,,
122.0,,3,2.0,3,933,205000,HouseType 1: Pisos,,True,False
50.0,,2,1.0,3,561,105000,HouseType 1: Pisos,,,
109.0,,4,2.0,4,740,149000,HouseType 1: Pisos,,True,False
85.0,,4,2.0,2,762,155000,HouseType 1: Pisos,,,
122.0,,3,2.0,1,1148,280000,HouseType 1: Pisos,2004.0,True,False
56.0,,3,1.0,1,489,89000,HouseType 1: Pisos,,,
56.0,38.0,2,1.0,1,649,125900,HouseType 1: Pisos,1965.0,True,False
56.0,,2,1.0,3,442,79000,HouseType 1: Pisos,1966.0,,
110.0,,3,2.0,6,1038,240000,HouseType 1: Pisos,2003.0,True,False
100.0,,3,2.0,1,933,205000,HouseType 1: Pisos,,,
68.0,,2,1.0,1,557,104000,HouseType 1: Pisos,,,
92.0,,3,1.0,1,690,136000,HouseType 1: Pisos,,,
56.0,,3,1.0,5,539,100000,HouseType 1: Pisos,,,
60.0,,2,1.0,3,686,135000,HouseType 1: Pisos,1976.0,True,False
64.0,51.0,2,1.0,3,592,112000,HouseType 1: Pisos,1967.0,True,False
89.0,,2,2.0,,816,170000,HouseType 1: Pisos,,,
91.0,,2,2.0,,827,173000,HouseType 1: Pisos,,,
72.0,,3,1.0,Bajo,510,93556,HouseType 1: Pisos,,True,False
90.0,80.0,3,2.0,3,1024,234990,HouseType 1: Pisos,2020.0,True,False
67.0,,2,1.0,Bajo,736,148000,HouseType 1: Pisos,,,
79.0,,4,1.0,4,666,129900,HouseType 1: Pisos,1972.0,,
89.0,,3,1.0,1,798,165000,HouseType 1: Pisos,1977.0,False,True
72.0,,2,1.0,1,686,135000,HouseType 1: Pisos,,,
93.0,90.0,3,2.0,1,732,147000,HouseType 1: Pisos,,False,True
75.0,67.0,3,1.0,2,666,130000,HouseType 1: Pisos,1968.0,True,False
72.0,,3,1.0,Bajo,510,93556,HouseType 1: Pisos,,,
56.0,,3,1.0,5,539,100000,HouseType 1: Pisos,,,
55.0,,2,1.0,Bajo,456,82000,HouseType 1: Pisos,,,
108.0,,3,1.0,4,751,152000,HouseType 1: Pisos,,True,False
70.0,,2,1.0,Bajo,621,119000,HouseType 1: Pisos,,True,False
59.0,,2,1.0,2,583,110000,HouseType 1: Pisos,1950.0,,
